cell_id,grid_x,grid_y,week,long,lat,cases,cummulative_deaths
00_05,0,5,10,-0.4655923859742011,51.47684167294956,0,0
00_05,0,5,11,-0.4655923859742011,51.47684167294956,0,0
00_05,0,5,12,-0.4655923859742011,51.47684167294956,0,0
00_05,0,5,13,-0.4655923859742011,51.47684167294956,0,0
00_05,0,5,14,-0.4655923859742011,51.47684167294956,0,0
00_05,0,5,15,-0.4655923859742011,51.47684167294956,4,4
00_05,0,5,16,-0.4655923859742011,51.47684167294956,4,8
00_05,0,5,17,-0.4655923859742011,51.47684167294956,3,11
00_05,0,5,18,-0.4655923859742011,51.47684167294956,0,11
00_05,0,5,19,-0.4655923859742011,51.47684167294956,0,11
00_05,0,5,20,-0.4655923859742011,51.47684167294956,0,11
00_05,0,5,21,-0.4655923859742011,51.47684167294956,0,11
00_05,0,5,22,-0.4655923859742011,51.47684167294956,0,11
00_05,0,5,23,-0.4655923859742011,51.47684167294956,0,11
00_05,0,5,24,-0.4655923859742011,51.47684167294956,0,11
00_05,0,5,25,-0.4655923859742011,51.47684167294956,0,11
00_05,0,5,26,-0.4655923859742011,51.47684167294956,0,11
00_06,0,6,10,-1.8617905710490794,206.04158759287185,0,0
00_06,0,6,11,-1.8617905710490794,206.04158759287185,0,0
00_06,0,6,12,-1.8617905710490794,206.04158759287185,3,3
00_06,0,6,13,-1.8617905710490794,206.04158759287185,13,16
00_06,0,6,14,-1.8617905710490794,206.04158759287185,20,36
00_06,0,6,15,-1.8617905710490794,206.04158759287185,21,57
00_06,0,6,16,-1.8617905710490794,206.04158759287185,23,80
00_06,0,6,17,-1.8617905710490794,206.04158759287185,20,100
00_06,0,6,18,-1.8617905710490794,206.04158759287185,3,103
00_06,0,6,19,-1.8617905710490794,206.04158759287185,0,103
00_06,0,6,20,-1.8617905710490794,206.04158759287185,3,106
00_06,0,6,21,-1.8617905710490794,206.04158759287185,0,106
00_06,0,6,22,-1.8617905710490794,206.04158759287185,3,109
00_06,0,6,23,-1.8617905710490794,206.04158759287185,0,109
00_06,0,6,24,-1.8617905710490794,206.04158759287185,0,109
00_06,0,6,25,-1.8617905710490794,206.04158759287185,0,109
00_06,0,6,26,-1.8617905710490794,206.04158759287185,0,109
00_07,0,7,10,-2.3307575420263826,257.7354957322616,0,0
00_07,0,7,11,-2.3307575420263826,257.7354957322616,0,0
00_07,0,7,12,-2.3307575420263826,257.7354957322616,0,0
00_07,0,7,13,-2.3307575420263826,257.7354957322616,7,7
00_07,0,7,14,-2.3307575420263826,257.7354957322616,28,35
00_07,0,7,15,-2.3307575420263826,257.7354957322616,13,48
00_07,0,7,16,-2.3307575420263826,257.7354957322616,17,65
00_07,0,7,17,-2.3307575420263826,257.7354957322616,17,82
00_07,0,7,18,-2.3307575420263826,257.7354957322616,4,86
00_07,0,7,19,-2.3307575420263826,257.7354957322616,0,86
00_07,0,7,20,-2.3307575420263826,257.7354957322616,0,86
00_07,0,7,21,-2.3307575420263826,257.7354957322616,0,86
00_07,0,7,22,-2.3307575420263826,257.7354957322616,0,86
00_07,0,7,23,-2.3307575420263826,257.7354957322616,0,86
00_07,0,7,24,-2.3307575420263826,257.7354957322616,0,86
00_07,0,7,25,-2.3307575420263826,257.7354957322616,0,86
00_07,0,7,26,-2.3307575420263826,257.7354957322616,0,86
00_08,0,8,10,-0.4762426504426024,51.59847282664704,0,0
00_08,0,8,11,-0.4762426504426024,51.59847282664704,0,0
00_08,0,8,12,-0.4762426504426024,51.59847282664704,0,0
00_08,0,8,13,-0.4762426504426024,51.59847282664704,7,7
00_08,0,8,14,-0.4762426504426024,51.59847282664704,11,18
00_08,0,8,15,-0.4762426504426024,51.59847282664704,12,30
00_08,0,8,16,-0.4762426504426024,51.59847282664704,5,35
00_08,0,8,17,-0.4762426504426024,51.59847282664704,7,42
00_08,0,8,18,-0.4762426504426024,51.59847282664704,4,46
00_08,0,8,19,-0.4762426504426024,51.59847282664704,0,46
00_08,0,8,20,-0.4762426504426024,51.59847282664704,0,46
00_08,0,8,21,-0.4762426504426024,51.59847282664704,0,46
00_08,0,8,22,-0.4762426504426024,51.59847282664704,0,46
00_08,0,8,23,-0.4762426504426024,51.59847282664704,0,46
00_08,0,8,24,-0.4762426504426024,51.59847282664704,0,46
00_08,0,8,25,-0.4762426504426024,51.59847282664704,0,46
00_08,0,8,26,-0.4762426504426024,51.59847282664704,0,46
01_04,1,4,10,-0.3986147833604811,51.42941735511721,0,0
01_04,1,4,11,-0.3986147833604811,51.42941735511721,0,0
01_04,1,4,12,-0.3986147833604811,51.42941735511721,0,0
01_04,1,4,13,-0.3986147833604811,51.42941735511721,3,3
01_04,1,4,14,-0.3986147833604811,51.42941735511721,3,6
01_04,1,4,15,-0.3986147833604811,51.42941735511721,4,10
01_04,1,4,16,-0.3986147833604811,51.42941735511721,4,14
01_04,1,4,17,-0.3986147833604811,51.42941735511721,3,17
01_04,1,4,18,-0.3986147833604811,51.42941735511721,0,17
01_04,1,4,19,-0.3986147833604811,51.42941735511721,3,20
01_04,1,4,20,-0.3986147833604811,51.42941735511721,3,23
01_04,1,4,21,-0.3986147833604811,51.42941735511721,0,23
01_04,1,4,22,-0.3986147833604811,51.42941735511721,0,23
01_04,1,4,23,-0.3986147833604811,51.42941735511721,0,23
01_04,1,4,24,-0.3986147833604811,51.42941735511721,0,23
01_04,1,4,25,-0.3986147833604811,51.42941735511721,0,23
01_04,1,4,26,-0.3986147833604811,51.42941735511721,0,23
01_05,1,5,10,-3.2928919006633097,411.6215819834096,0,0
01_05,1,5,11,-3.2928919006633097,411.6215819834096,0,0
01_05,1,5,12,-3.2928919006633097,411.6215819834096,10,10
01_05,1,5,13,-3.2928919006633097,411.6215819834096,30,40
01_05,1,5,14,-3.2928919006633097,411.6215819834096,54,94
01_05,1,5,15,-3.2928919006633097,411.6215819834096,24,118
01_05,1,5,16,-3.2928919006633097,411.6215819834096,37,155
01_05,1,5,17,-3.2928919006633097,411.6215819834096,33,188
01_05,1,5,18,-3.2928919006633097,411.6215819834096,37,225
01_05,1,5,19,-3.2928919006633097,411.6215819834096,12,237
01_05,1,5,20,-3.2928919006633097,411.6215819834096,10,247
01_05,1,5,21,-3.2928919006633097,411.6215819834096,0,247
01_05,1,5,22,-3.2928919006633097,411.6215819834096,0,247
01_05,1,5,23,-3.2928919006633097,411.6215819834096,0,247
01_05,1,5,24,-3.2928919006633097,411.6215819834096,3,250
01_05,1,5,25,-3.2928919006633097,411.6215819834096,0,250
01_05,1,5,26,-3.2928919006633097,411.6215819834096,0,250
01_06,1,6,10,-4.071975673420432,515.0312067810928,0,0
01_06,1,6,11,-4.071975673420432,515.0312067810928,0,0
01_06,1,6,12,-4.071975673420432,515.0312067810928,30,30
01_06,1,6,13,-4.071975673420432,515.0312067810928,37,67
01_06,1,6,14,-4.071975673420432,515.0312067810928,75,142
01_06,1,6,15,-4.071975673420432,515.0312067810928,75,217
01_06,1,6,16,-4.071975673420432,515.0312067810928,42,259
01_06,1,6,17,-4.071975673420432,515.0312067810928,41,300
01_06,1,6,18,-4.071975673420432,515.0312067810928,40,340
01_06,1,6,19,-4.071975673420432,515.0312067810928,22,362
01_06,1,6,20,-4.071975673420432,515.0312067810928,5,367
01_06,1,6,21,-4.071975673420432,515.0312067810928,4,371
01_06,1,6,22,-4.071975673420432,515.0312067810928,4,375
01_06,1,6,23,-4.071975673420432,515.0312067810928,0,375
01_06,1,6,24,-4.071975673420432,515.0312067810928,3,378
01_06,1,6,25,-4.071975673420432,515.0312067810928,0,378
01_06,1,6,26,-4.071975673420432,515.0312067810928,0,378
01_07,1,7,10,-3.350091759079606,412.3240089747893,0,0
01_07,1,7,11,-3.350091759079606,412.3240089747893,0,0
01_07,1,7,12,-3.350091759079606,412.3240089747893,25,25
01_07,1,7,13,-3.350091759079606,412.3240089747893,35,60
01_07,1,7,14,-3.350091759079606,412.3240089747893,41,101
01_07,1,7,15,-3.350091759079606,412.3240089747893,47,148
01_07,1,7,16,-3.350091759079606,412.3240089747893,49,197
01_07,1,7,17,-3.350091759079606,412.3240089747893,12,209
01_07,1,7,18,-3.350091759079606,412.3240089747893,28,237
01_07,1,7,19,-3.350091759079606,412.3240089747893,4,241
01_07,1,7,20,-3.350091759079606,412.3240089747893,4,245
01_07,1,7,21,-3.350091759079606,412.3240089747893,6,251
01_07,1,7,22,-3.350091759079606,412.3240089747893,0,251
01_07,1,7,23,-3.350091759079606,412.3240089747893,0,251
01_07,1,7,24,-3.350091759079606,412.3240089747893,0,251
01_07,1,7,25,-3.350091759079606,412.3240089747893,0,251
01_07,1,7,26,-3.350091759079606,412.3240089747893,0,251
01_08,1,8,10,-3.315738972757736,412.7222553017201,0,0
01_08,1,8,11,-3.315738972757736,412.7222553017201,0,0
01_08,1,8,12,-3.315738972757736,412.7222553017201,20,20
01_08,1,8,13,-3.315738972757736,412.7222553017201,31,51
01_08,1,8,14,-3.315738972757736,412.7222553017201,26,77
01_08,1,8,15,-3.315738972757736,412.7222553017201,20,97
01_08,1,8,16,-3.315738972757736,412.7222553017201,23,120
01_08,1,8,17,-3.315738972757736,412.7222553017201,9,129
01_08,1,8,18,-3.315738972757736,412.7222553017201,11,140
01_08,1,8,19,-3.315738972757736,412.7222553017201,8,148
01_08,1,8,20,-3.315738972757736,412.7222553017201,4,152
01_08,1,8,21,-3.315738972757736,412.7222553017201,4,156
01_08,1,8,22,-3.315738972757736,412.7222553017201,4,160
01_08,1,8,23,-3.315738972757736,412.7222553017201,0,160
01_08,1,8,24,-3.315738972757736,412.7222553017201,0,160
01_08,1,8,25,-3.315738972757736,412.7222553017201,0,160
01_08,1,8,26,-3.315738972757736,412.7222553017201,0,160
02_04,2,4,10,-1.415013886707313,205.68289733323058,0,0
02_04,2,4,11,-1.415013886707313,205.68289733323058,0,0
02_04,2,4,12,-1.415013886707313,205.68289733323058,0,0
02_04,2,4,13,-1.415013886707313,205.68289733323058,10,10
02_04,2,4,14,-1.415013886707313,205.68289733323058,10,20
02_04,2,4,15,-1.415013886707313,205.68289733323058,11,31
02_04,2,4,16,-1.415013886707313,205.68289733323058,15,46
02_04,2,4,17,-1.415013886707313,205.68289733323058,5,51
02_04,2,4,18,-1.415013886707313,205.68289733323058,20,71
02_04,2,4,19,-1.415013886707313,205.68289733323058,0,71
02_04,2,4,20,-1.415013886707313,205.68289733323058,4,75
02_04,2,4,21,-1.415013886707313,205.68289733323058,0,75
02_04,2,4,22,-1.415013886707313,205.68289733323058,0,75
02_04,2,4,23,-1.415013886707313,205.68289733323058,3,78
02_04,2,4,24,-1.415013886707313,205.68289733323058,0,78
02_04,2,4,25,-1.415013886707313,205.68289733323058,0,78
02_04,2,4,26,-1.415013886707313,205.68289733323058,0,78
02_05,2,5,10,-4.92187441877929,720.3739409111176,0,0
02_05,2,5,11,-4.92187441877929,720.3739409111176,9,9
02_05,2,5,12,-4.92187441877929,720.3739409111176,30,39
02_05,2,5,13,-4.92187441877929,720.3739409111176,63,102
02_05,2,5,14,-4.92187441877929,720.3739409111176,69,171
02_05,2,5,15,-4.92187441877929,720.3739409111176,55,226
02_05,2,5,16,-4.92187441877929,720.3739409111176,48,274
02_05,2,5,17,-4.92187441877929,720.3739409111176,41,315
02_05,2,5,18,-4.92187441877929,720.3739409111176,39,354
02_05,2,5,19,-4.92187441877929,720.3739409111176,15,369
02_05,2,5,20,-4.92187441877929,720.3739409111176,5,374
02_05,2,5,21,-4.92187441877929,720.3739409111176,4,378
02_05,2,5,22,-4.92187441877929,720.3739409111176,3,381
02_05,2,5,23,-4.92187441877929,720.3739409111176,3,384
02_05,2,5,24,-4.92187441877929,720.3739409111176,0,384
02_05,2,5,25,-4.92187441877929,720.3739409111176,3,387
02_05,2,5,26,-4.92187441877929,720.3739409111176,0,387
02_06,2,6,10,-3.602770005049377,514.9987933566629,0,0
02_06,2,6,11,-3.602770005049377,514.9987933566629,0,0
02_06,2,6,12,-3.602770005049377,514.9987933566629,21,21
02_06,2,6,13,-3.602770005049377,514.9987933566629,54,75
02_06,2,6,14,-3.602770005049377,514.9987933566629,67,142
02_06,2,6,15,-3.602770005049377,514.9987933566629,67,209
02_06,2,6,16,-3.602770005049377,514.9987933566629,61,270
02_06,2,6,17,-3.602770005049377,514.9987933566629,45,315
02_06,2,6,18,-3.602770005049377,514.9987933566629,33,348
02_06,2,6,19,-3.602770005049377,514.9987933566629,17,365
02_06,2,6,20,-3.602770005049377,514.9987933566629,12,377
02_06,2,6,21,-3.602770005049377,514.9987933566629,4,381
02_06,2,6,22,-3.602770005049377,514.9987933566629,0,381
02_06,2,6,23,-3.602770005049377,514.9987933566629,3,384
02_06,2,6,24,-3.602770005049377,514.9987933566629,0,384
02_06,2,6,25,-3.602770005049377,514.9987933566629,3,387
02_06,2,6,26,-3.602770005049377,514.9987933566629,8,395
02_07,2,7,10,-5.0283747874698665,721.6635604453897,0,0
02_07,2,7,11,-5.0283747874698665,721.6635604453897,6,6
02_07,2,7,12,-5.0283747874698665,721.6635604453897,27,33
02_07,2,7,13,-5.0283747874698665,721.6635604453897,54,87
02_07,2,7,14,-5.0283747874698665,721.6635604453897,64,151
02_07,2,7,15,-5.0283747874698665,721.6635604453897,69,220
02_07,2,7,16,-5.0283747874698665,721.6635604453897,80,300
02_07,2,7,17,-5.0283747874698665,721.6635604453897,54,354
02_07,2,7,18,-5.0283747874698665,721.6635604453897,33,387
02_07,2,7,19,-5.0283747874698665,721.6635604453897,20,407
02_07,2,7,20,-5.0283747874698665,721.6635604453897,27,434
02_07,2,7,21,-5.0283747874698665,721.6635604453897,8,442
02_07,2,7,22,-5.0283747874698665,721.6635604453897,0,442
02_07,2,7,23,-5.0283747874698665,721.6635604453897,10,452
02_07,2,7,24,-5.0283747874698665,721.6635604453897,0,452
02_07,2,7,25,-5.0283747874698665,721.6635604453897,0,452
02_07,2,7,26,-5.0283747874698665,721.6635604453897,3,455
02_08,2,8,10,-4.279765285420998,619.0880196476019,0,0
02_08,2,8,11,-4.279765285420998,619.0880196476019,9,9
02_08,2,8,12,-4.279765285420998,619.0880196476019,23,32
02_08,2,8,13,-4.279765285420998,619.0880196476019,87,119
02_08,2,8,14,-4.279765285420998,619.0880196476019,59,178
02_08,2,8,15,-4.279765285420998,619.0880196476019,60,238
02_08,2,8,16,-4.279765285420998,619.0880196476019,54,292
02_08,2,8,17,-4.279765285420998,619.0880196476019,50,342
02_08,2,8,18,-4.279765285420998,619.0880196476019,66,408
02_08,2,8,19,-4.279765285420998,619.0880196476019,24,432
02_08,2,8,20,-4.279765285420998,619.0880196476019,9,441
02_08,2,8,21,-4.279765285420998,619.0880196476019,0,441
02_08,2,8,22,-4.279765285420998,619.0880196476019,3,444
02_08,2,8,23,-4.279765285420998,619.0880196476019,0,444
02_08,2,8,24,-4.279765285420998,619.0880196476019,3,447
02_08,2,8,25,-4.279765285420998,619.0880196476019,0,447
02_08,2,8,26,-4.279765285420998,619.0880196476019,0,447
02_09,2,9,10,-0.35945308771339884,51.61649475823407,0,0
02_09,2,9,11,-0.35945308771339884,51.61649475823407,0,0
02_09,2,9,12,-0.35945308771339884,51.61649475823407,3,3
02_09,2,9,13,-0.35945308771339884,51.61649475823407,0,3
02_09,2,9,14,-0.35945308771339884,51.61649475823407,4,7
02_09,2,9,15,-0.35945308771339884,51.61649475823407,0,7
02_09,2,9,16,-0.35945308771339884,51.61649475823407,4,11
02_09,2,9,17,-0.35945308771339884,51.61649475823407,3,14
02_09,2,9,18,-0.35945308771339884,51.61649475823407,0,14
02_09,2,9,19,-0.35945308771339884,51.61649475823407,0,14
02_09,2,9,20,-0.35945308771339884,51.61649475823407,0,14
02_09,2,9,21,-0.35945308771339884,51.61649475823407,0,14
02_09,2,9,22,-0.35945308771339884,51.61649475823407,3,17
02_09,2,9,23,-0.35945308771339884,51.61649475823407,0,17
02_09,2,9,24,-0.35945308771339884,51.61649475823407,0,17
02_09,2,9,25,-0.35945308771339884,51.61649475823407,0,17
02_09,2,9,26,-0.35945308771339884,51.61649475823407,0,17
03_03,3,3,10,-1.4910349950871755,256.8372703213457,0,0
03_03,3,3,11,-1.4910349950871755,256.8372703213457,0,0
03_03,3,3,12,-1.4910349950871755,256.8372703213457,0,0
03_03,3,3,13,-1.4910349950871755,256.8372703213457,9,9
03_03,3,3,14,-1.4910349950871755,256.8372703213457,19,28
03_03,3,3,15,-1.4910349950871755,256.8372703213457,29,57
03_03,3,3,16,-1.4910349950871755,256.8372703213457,38,95
03_03,3,3,17,-1.4910349950871755,256.8372703213457,15,110
03_03,3,3,18,-1.4910349950871755,256.8372703213457,15,125
03_03,3,3,19,-1.4910349950871755,256.8372703213457,10,135
03_03,3,3,20,-1.4910349950871755,256.8372703213457,0,135
03_03,3,3,21,-1.4910349950871755,256.8372703213457,0,135
03_03,3,3,22,-1.4910349950871755,256.8372703213457,0,135
03_03,3,3,23,-1.4910349950871755,256.8372703213457,0,135
03_03,3,3,24,-1.4910349950871755,256.8372703213457,0,135
03_03,3,3,25,-1.4910349950871755,256.8372703213457,0,135
03_03,3,3,26,-1.4910349950871755,256.8372703213457,0,135
03_04,3,4,10,-3.2474467549463513,565.4643208523515,0,0
03_04,3,4,11,-3.2474467549463513,565.4643208523515,0,0
03_04,3,4,12,-3.2474467549463513,565.4643208523515,4,4
03_04,3,4,13,-3.2474467549463513,565.4643208523515,59,63
03_04,3,4,14,-3.2474467549463513,565.4643208523515,47,110
03_04,3,4,15,-3.2474467549463513,565.4643208523515,40,150
03_04,3,4,16,-3.2474467549463513,565.4643208523515,55,205
03_04,3,4,17,-3.2474467549463513,565.4643208523515,21,226
03_04,3,4,18,-3.2474467549463513,565.4643208523515,30,256
03_04,3,4,19,-3.2474467549463513,565.4643208523515,5,261
03_04,3,4,20,-3.2474467549463513,565.4643208523515,12,273
03_04,3,4,21,-3.2474467549463513,565.4643208523515,6,279
03_04,3,4,22,-3.2474467549463513,565.4643208523515,0,279
03_04,3,4,23,-3.2474467549463513,565.4643208523515,3,282
03_04,3,4,24,-3.2474467549463513,565.4643208523515,0,282
03_04,3,4,25,-3.2474467549463513,565.4643208523515,0,282
03_04,3,4,26,-3.2474467549463513,565.4643208523515,0,282
03_05,3,5,10,-2.40501763510136,411.6490902717715,0,0
03_05,3,5,11,-2.40501763510136,411.6490902717715,0,0
03_05,3,5,12,-2.40501763510136,411.6490902717715,11,11
03_05,3,5,13,-2.40501763510136,411.6490902717715,20,31
03_05,3,5,14,-2.40501763510136,411.6490902717715,24,55
03_05,3,5,15,-2.40501763510136,411.6490902717715,16,71
03_05,3,5,16,-2.40501763510136,411.6490902717715,14,85
03_05,3,5,17,-2.40501763510136,411.6490902717715,0,85
03_05,3,5,18,-2.40501763510136,411.6490902717715,8,93
03_05,3,5,19,-2.40501763510136,411.6490902717715,3,96
03_05,3,5,20,-2.40501763510136,411.6490902717715,0,96
03_05,3,5,21,-2.40501763510136,411.6490902717715,0,96
03_05,3,5,22,-2.40501763510136,411.6490902717715,0,96
03_05,3,5,23,-2.40501763510136,411.6490902717715,0,96
03_05,3,5,24,-2.40501763510136,411.6490902717715,0,96
03_05,3,5,25,-2.40501763510136,411.6490902717715,0,96
03_05,3,5,26,-2.40501763510136,411.6490902717715,0,96
03_06,3,6,10,-4.232730577403891,721.0613626000288,0,0
03_06,3,6,11,-4.232730577403891,721.0613626000288,3,3
03_06,3,6,12,-4.232730577403891,721.0613626000288,14,17
03_06,3,6,13,-4.232730577403891,721.0613626000288,56,73
03_06,3,6,14,-4.232730577403891,721.0613626000288,61,134
03_06,3,6,15,-4.232730577403891,721.0613626000288,50,184
03_06,3,6,16,-4.232730577403891,721.0613626000288,37,221
03_06,3,6,17,-4.232730577403891,721.0613626000288,15,236
03_06,3,6,18,-4.232730577403891,721.0613626000288,15,251
03_06,3,6,19,-4.232730577403891,721.0613626000288,11,262
03_06,3,6,20,-4.232730577403891,721.0613626000288,14,276
03_06,3,6,21,-4.232730577403891,721.0613626000288,0,276
03_06,3,6,22,-4.232730577403891,721.0613626000288,0,276
03_06,3,6,23,-4.232730577403891,721.0613626000288,6,282
03_06,3,6,24,-4.232730577403891,721.0613626000288,0,282
03_06,3,6,25,-4.232730577403891,721.0613626000288,0,282
03_06,3,6,26,-4.232730577403891,721.0613626000288,0,282
03_07,3,7,10,-3.94924758553592,670.1008215491687,0,0
03_07,3,7,11,-3.94924758553592,670.1008215491687,6,6
03_07,3,7,12,-3.94924758553592,670.1008215491687,45,51
03_07,3,7,13,-3.94924758553592,670.1008215491687,98,149
03_07,3,7,14,-3.94924758553592,670.1008215491687,123,272
03_07,3,7,15,-3.94924758553592,670.1008215491687,78,350
03_07,3,7,16,-3.94924758553592,670.1008215491687,83,433
03_07,3,7,17,-3.94924758553592,670.1008215491687,30,463
03_07,3,7,18,-3.94924758553592,670.1008215491687,32,495
03_07,3,7,19,-3.94924758553592,670.1008215491687,10,505
03_07,3,7,20,-3.94924758553592,670.1008215491687,0,505
03_07,3,7,21,-3.94924758553592,670.1008215491687,10,515
03_07,3,7,22,-3.94924758553592,670.1008215491687,0,515
03_07,3,7,23,-3.94924758553592,670.1008215491687,0,515
03_07,3,7,24,-3.94924758553592,670.1008215491687,3,518
03_07,3,7,25,-3.94924758553592,670.1008215491687,4,522
03_07,3,7,26,-3.94924758553592,670.1008215491687,0,522
03_08,3,8,10,-4.18084937787226,722.2897896196275,0,0
03_08,3,8,11,-4.18084937787226,722.2897896196275,6,6
03_08,3,8,12,-4.18084937787226,722.2897896196275,48,54
03_08,3,8,13,-4.18084937787226,722.2897896196275,105,159
03_08,3,8,14,-4.18084937787226,722.2897896196275,104,263
03_08,3,8,15,-4.18084937787226,722.2897896196275,97,360
03_08,3,8,16,-4.18084937787226,722.2897896196275,68,428
03_08,3,8,17,-4.18084937787226,722.2897896196275,67,495
03_08,3,8,18,-4.18084937787226,722.2897896196275,29,524
03_08,3,8,19,-4.18084937787226,722.2897896196275,41,565
03_08,3,8,20,-4.18084937787226,722.2897896196275,13,578
03_08,3,8,21,-4.18084937787226,722.2897896196275,9,587
03_08,3,8,22,-4.18084937787226,722.2897896196275,5,592
03_08,3,8,23,-4.18084937787226,722.2897896196275,3,595
03_08,3,8,24,-4.18084937787226,722.2897896196275,6,601
03_08,3,8,25,-4.18084937787226,722.2897896196275,0,601
03_08,3,8,26,-4.18084937787226,722.2897896196275,0,601
03_09,3,9,10,-0.6024552609018325,103.2547583363775,0,0
03_09,3,9,11,-0.6024552609018325,103.2547583363775,3,3
03_09,3,9,12,-0.6024552609018325,103.2547583363775,12,15
03_09,3,9,13,-0.6024552609018325,103.2547583363775,18,33
03_09,3,9,14,-0.6024552609018325,103.2547583363775,15,48
03_09,3,9,15,-0.6024552609018325,103.2547583363775,10,58
03_09,3,9,16,-0.6024552609018325,103.2547583363775,10,68
03_09,3,9,17,-0.6024552609018325,103.2547583363775,3,71
03_09,3,9,18,-0.6024552609018325,103.2547583363775,0,71
03_09,3,9,19,-0.6024552609018325,103.2547583363775,0,71
03_09,3,9,20,-0.6024552609018325,103.2547583363775,0,71
03_09,3,9,21,-0.6024552609018325,103.2547583363775,0,71
03_09,3,9,22,-0.6024552609018325,103.2547583363775,0,71
03_09,3,9,23,-0.6024552609018325,103.2547583363775,0,71
03_09,3,9,24,-0.6024552609018325,103.2547583363775,0,71
03_09,3,9,25,-0.6024552609018325,103.2547583363775,0,71
03_09,3,9,26,-0.6024552609018325,103.2547583363775,0,71
04_03,4,3,10,-0.9067135212513158,205.48385833799694,0,0
04_03,4,3,11,-0.9067135212513158,205.48385833799694,0,0
04_03,4,3,12,-0.9067135212513158,205.48385833799694,10,10
04_03,4,3,13,-0.9067135212513158,205.48385833799694,20,30
04_03,4,3,14,-0.9067135212513158,205.48385833799694,10,40
04_03,4,3,15,-0.9067135212513158,205.48385833799694,7,47
04_03,4,3,16,-0.9067135212513158,205.48385833799694,11,58
